"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"87299223216","0","CAPACITY BUILDING FOR SUSTAINABLE PRIMARY HEALTH CARE","1991-09-11","start-actual","2011-12-31","end-planned","Sweden|United Nations Children's Fund","SWE|DAC","Uganda","UGA","120","Health","Completion","1990","2011","9142751.746","6285655.842"
"8729925399","1","ADULT LITERACY PROGRAMME","2002-03-01","start-actual","","end-planned","Iceland","ISL","Uganda","UGA","110","Education","Completion","2002","2002","417000.0","0.0"
"87299221533","0","QUALITY ASSURANCE FOR FISH MARKETING","2009-03-13","start-actual","2013-12-31","end-planned","Iceland","ISL","Uganda","UGA","311","Agriculture","Implementation","2009","2013","3411369.0","0.0"
"8729925966","0","SUPPORT TO KARAMOJA","1996-01-02","start-actual","2006-09-30","end-planned","Ireland","IRL","Uganda","UGA","510","General budget support","Completion","1996","2006","4916826.137","5692931.616"
"87299463051","1","QUALITY EDUCATION SUPPORT","2010-07-01","start-actual","2013-06-30","end-planned","Ireland","IRL","Uganda","UGA","110","Education","Completion","2010","2013","0.0","0.0"
"87299463052","1","QUALITY EDUCATION SUPPORT II","2010-12-31","start-actual","2014-10-31","end-planned","Ireland","IRL","Uganda","UGA","110","Education","Implementation","2010","2014","0.0","0.0"
"87299464917","1","GENDER BUDGETING BAMAU MFPED","2010-07-28","start-actual","2014-06-30","end-planned","Ireland","IRL","Uganda","UGA","151","Government and civil society, general","Completion","2010","2014","1908396.946","0.0"
"87299251673","0","NILE PERCH PROJECT","1986-11-12","start-actual","1989-06-30","end-planned","Canada","CAN","Uganda","UGA","311","Agriculture","Completion","1986","1989","165302.712","165302.712"
"87299221170","1","SUPPORT TO TRADE SECTOR","2000-01-03","start-actual","2000-12-31","end-planned","Switzerland","CHE","Uganda","UGA","510","General budget support","Completion","2000","2000","120000.0","120000.0"
"8729922630","0","REHABILITATION & DEVELOPMENT OF TELECOM INFRASTRUCTURE AT DISTRICTS","1992-01-14","start-actual","2004-06-30","end-planned","South Korea","KOR","Uganda","UGA","220","Communications","Completion","1992","2004","11500000.0","10496029.0"
"8729931556","0","PROTECTED AREAS MANAGEMENT & SUSTAINABLE USE PROJECT (PAMSU)","1999-10-21","start-actual","2011-06-30","end-planned","Global Environment Facility|International Bank for Reconstruction and Development|International Development Association|Norway|United Nations Educational, Scientific and Cultural Organization","DAC|DAC|DAC|NOR|DAC","Uganda","UGA","140","Water supply and sanitation","Completion","1996","2011","59830032.187","44825245.976"
"8729922705","0","STRATEGIES FOR HIV/AIDS AND GIRL EDUCATION","2003-06-02","start-actual","2006-12-31","end-planned","United States of America|World Food Programme","USA|DAC","Uganda","UGA","110","Education","Completion","2003","2006","26049157.0","3805063.0"
"87299241386","0","AGRICULTURE MARKETING SUPPORT WFP","1999-06-28","start-actual","2006-12-31","end-planned","World Food Programme","DAC","Uganda","UGA","311","Agriculture","Completion","1999","2006","27545970.0","4357683.0"
"8729922708","0","DAIRY DEVELOPMENT PROJECT","1982-09-30","start-actual","2004-12-31","end-planned","African Development Fund|Denmark/DANIDA|United Nations Development Programme|United States of America|World Food Programme","DAC|DNK|DAC|USA|DAC","Uganda","UGA","311","Agriculture","Completion","1981","2004","53924491.191","70958677.0"
"87299241401","0","SUPPORT TO IDP'S GULU & KITGUM","1997-01-01","start-actual","2011-03-31","end-planned","European Union|Japan|World Food Programme","DAC|JPN|DAC","Uganda","UGA","160","Other social infrastructure and services","Completion","1997","2011","315458754.3","254819117.548"
"87299241367","0","SUPPORT REFUGEES & LOW INCOME GROUPS","1996-10-01","start-actual","2003-12-31","end-planned","World Food Programme","DAC","Uganda","UGA","151","Government and civil society, general","Completion","1995","2003","101218399.0","100218402.0"
"87299381256","0","SUPPORT TO NATIONAL IMMUNISATION DELIVERY SERVICE","1998-07-01","start-actual","2001-03-31","end-planned","United Kingdom|World Health Organization","GBR|DAC","Uganda","UGA","120","Health","Completion","1998","2001","21878559.437","9693502.269"
"87299381307","0","WHO HEALTH SUPPORT PROGRAMME","1996-01-01","start-actual","2000-12-31","end-planned","World Health Organization","DAC","Uganda","UGA","120","Health","Completion","1995","2001","22777009.0","22777009.0"
"8729932242","0","JOINT WATER AND SANITATION SECTOR PROGRAMME (JWSSP)","2009-10-09","start-actual","2010-12-30","end-planned","Germany","DEU","Uganda","UGA","140","Water supply and sanitation","Implementation","2007","2010","8070175.438","284583.806"
"8729938740","1","RURAL WATER SUPPLY $ SANITATION","2006-01-23","start-actual","2010-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","140","Water supply and sanitation","Completion","2006","2010","58910162.002","62374450.898"
"8729921888","1","MEDICAL TEAM 2001","2001-01-02","start-actual","2002-12-31","end-planned","China","CHN","Uganda","UGA","120","Health","Completion","2001","2002","72442.35","72429.514"
"8729921875","1","FIGHT AGAINST EBOLA IN NORTHERN UGANDA","2001-02-13","start-actual","2001-02-28","end-planned","China","CHN","Uganda","UGA","120","Health","Completion","2001","2001","80000.0","80000.0"
"87299463343","0","REHABILITATION OF KAMPALA CITY ROADS (PHASE II)","1992-07-01","start-actual","2007-02-25","end-planned","European Union","DAC","Uganda","UGA","210","Transport and storage","Completion","1992","2009","30413203.145","29902363.59"
"8729922595","0","AGRICULTURAL RESEARCH IN EAST AFRICA","2002-01-02","start-actual","2003-06-30","end-planned","European Union","DAC","Uganda","UGA","510","General budget support","Completion","2002","2007","26168599.464","9655286.846"
"87299464942","0","ENGENDERHEALTH-FISTULA CARE PROJECT","2007-09-25","start-actual","2013-12-31","end-planned","United States of America","USA","Uganda","UGA","120","Health","Implementation","2007","2013","0.0","0.0"
"87299463987","0","FINANCIAL MANAGEMENT & ACCOUNTABILITY PROGRAM","2006-12-05","start-actual","2011-06-30","end-planned","European Union|Ireland|Norway","DAC|IRL|NOR","Uganda","UGA","151","Government and civil society, general","Completion","2006","2011","11037288.939","10935057.504"
"872992871","0","UPGRADING KAFU-MASINDI ROAD","2004-12-31","start-actual","2005-12-31","end-planned","Arab Bank for Economic Development in Africa","DAC","Uganda","UGA","210","Transport and storage","Completion","2001","2007","8430000.0","7177200.0"
"8729935312","0","FEASIBILITY STUDY FOR MASAKA-BUKAKATA ROAD","2005-05-19","start-actual","2006-12-31","end-planned","Arab Bank for Economic Development in Africa","DAC","Uganda","UGA","210","Transport and storage","Completion","2005","2006","150000.0","0.0"
"8729925111","0","NORTH EASTERN TOWNS WATER AND SANITATION PROJECT","2002-07-22","start-actual","2007-06-30","end-planned","Arab Bank for Economic Development in Africa","DAC","Uganda","UGA","140","Water supply and sanitation","Completion","2002","2007","9410000.0","0.0"
"8729922200","0","STUDY FOR REHABILITATION OF KAMPALA-ENTEBBE ROAD","2004-11-04","start-actual","2005-12-31","end-planned","Arab Bank for Economic Development in Africa","DAC","Uganda","UGA","210","Transport and storage","Completion","2004","2005","375000.0","0.0"
"87299464951","0","MIRAMA HILLS OSBP CONSTRUCTION (EATIP)","2011-11-04","start-actual","2015-07-31","end-planned","United Kingdom","GBR","Uganda","UGA","210","Transport and storage","Implementation","2011","2015","0.0","0.0"
"87299464952","0","BUSIA OSBP CONSTRUCTION (EATIP)","2011-11-04","start-actual","2017-07-07","end-planned","United Kingdom","GBR","Uganda","UGA","210","Transport and storage","Implementation","2011","2017","0.0","0.0"
"87299464953","0","MUTUKULA OSBP CONSTRUCTION (EATIP)","2011-11-04","start-actual","2015-07-31","end-planned","United Kingdom","GBR","Uganda","UGA","210","Transport and storage","Implementation","2011","2015","0.0","0.0"
"87299464954","0","ELEGU OSBP CONSTRUCTION","2012-01-08","start-actual","2015-12-31","end-planned","United Kingdom","GBR","Uganda","UGA","210","Transport and storage","Implementation","2012","2015","0.0","0.0"
"87299464955","0","AG: VSO","2012-07-01","start-actual","2015-03-31","end-planned","United Kingdom","GBR","Uganda","UGA","160","Other social infrastructure and services","Implementation","2012","2015","0.0","0.0"
"87299464956","0","AG: YBI","2012-07-01","start-actual","2015-03-31","end-planned","United Kingdom","GBR","Uganda","UGA","160","Other social infrastructure and services","Implementation","2012","2015","0.0","0.0"
"87299351311","0","SOIL FERTILITY ENHANCEMENT RESEARCH","2002-03-30","start-actual","2002-12-31","end-planned","International Centre for Tropical Agriculture","DAC","Uganda","UGA","311","Agriculture","Completion","2002","2002","3065200.0","168600.0"
"87299351308","0","BEAN PROGRAMME","1999-04-01","start-actual","2002-12-31","end-planned","International Centre for Tropical Agriculture","DAC","Uganda","UGA","311","Agriculture","Completion","1985","2002","3725300.0","2273115.0"
"87299351317","1","BEYOND AGRICULTURE POVERTY ALLEVIATION","2002-01-02","start-actual","2002-12-31","end-planned","International Centre for Tropical Agriculture","DAC","Uganda","UGA","510","General budget support","Completion","2002","2002","209400.0","209400.0"
"87299351322","1","AGRO ENTERPRISE","2002-01-02","start-actual","2002-12-31","end-planned","International Centre for Tropical Agriculture","DAC","Uganda","UGA","510","General budget support","Completion","2002","2002","30200.0","30200.0"
"87299351314","1","RURAL WOMEN'S EMPOWERMENT","2002-06-06","start-actual","","end-planned","International Centre for Tropical Agriculture","DAC","Uganda","UGA","510","General budget support","Completion","2002","2002","30300.0","30300.0"
"8729935483","0","RURAL ELECTRIFICATION PROJECTS","2005-12-06","start-actual","","end-planned","Norway","NOR","Uganda","UGA","230","Energy generation and supply","Implementation","2005","2012","47442352.874","31521777.077"
"87299464964","1","LAKE VICTORIA WATER SUPPLY AND SANITATION PROGRAMME","2011-11-23","start-actual","2015-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","140","Water supply and sanitation","Implementation","2011","2015","0.0","0.0"
"87299464965","1","REGIONAL OUTREACH ADDRESSING HIV/AIDS THROUGH DEVELOPMENT STRATEGIES (ROADS PROJECT)","2011-04-01","start-actual","2013-12-31","end-planned","United States of America","USA","Uganda","UGA","120","Health","Implementation","2011","2013","0.0","0.0"
"87299464966","1","COMMUNICATION FOR HEALTHY COMMUNITIES","2013-06-21","start-actual","","end-planned","United States of America","USA","Uganda","UGA","120","Health","Implementation","2013","2013","0.0","0.0"
"87299464967","0","ASSIST (USAID)","2012-10-01","start-actual","2017-09-30","end-planned","United States of America","USA","Uganda","UGA","120","Health","Implementation","2012","2017","0.0","0.0"
"87299464968","1","NORTHERN KARAMOJA GROWTH, HEALTH, AND GOVERNANCE PROGRAM","2012-07-01","start-actual","2017-07-01","end-planned","United States of America","USA","Uganda","UGA","160","Other social infrastructure and services","Implementation","2012","2017","0.0","0.0"
"87299464969","0","GLOBAL EDUCATION FRAMEWORK (PEACE CORPS)","2012-11-01","start-actual","2017-11-30","end-planned","United States of America","USA","Uganda","UGA","110","Education","Implementation","2012","2017","0.0","0.0"
"87299464970","0","FEED THE FUTURE (FtF)","2012-12-01","start-actual","2017-12-31","end-planned","United States of America","USA","Uganda","UGA","120","Health","Implementation","2012","2017","0.0","0.0"
"872992693","0","CONSTRUCTION SELECTED BRIDGES -BADEA","2005-10-20","start-actual","2008-12-31","end-planned","Arab Bank for Economic Development in Africa","DAC","Uganda","UGA","210","Transport and storage","Implementation","2005","2008","7000000.0","0.0"
"87299464972","0","AIDSTAR-ONE","2010-01-01","start-actual","2013-10-31","end-planned","United States of America","USA","Uganda","UGA","120","Health","Implementation","2010","2013","0.0","0.0"
"872992678","0","HSRPII - KAMULI & KISORO DISTRICT HEALTH CENTRES","2000-01-31","start-actual","2005-12-31","end-planned","Spain","ESP","Uganda","UGA","120","Health","Completion","1999","2005","24500000.0","18736684.0"
"87299311793","0","REHABILITATION AND EXTENSION OF EXTEL COMMUNICATIONS HOUSE","1992-06-08","start-actual","1996-06-30","end-planned","Spain","ESP","Uganda","UGA","220","Communications","Completion","1992","1996","34671710.0","9953104.0"
"87299463090","0","POPULATION AND DEVELOPMENT LINKAGES-UGANDA BUREAU OF STATISTICS-(UNFPA)","","start-actual","","end-planned","United Nations Populations Fund","DAC","Uganda","UGA","151","Government and civil society, general","Implementation","2012","2013","0.0","228000.0"
"87299381299","0","WHO SUPPORT TO THE HEALTH SECTOR","2001-01-02","start-actual","2005-12-31","end-planned","World Health Organization","DAC","Uganda","UGA","120","Health","Completion","2001","2005","33000000.0","24300000.0"
"87299464984","0","WHO PROGRAMME SUPPORT TO THE MINISTRY OF HEALTH, UGANDA","","start-actual","","end-planned","World Health Organization","DAC","Uganda","UGA","120","Health","Implementation","2012","2013","0.0","6405943.0"
"8729925377","0","RURAL ELECTRIFICATION - ERT - MAAIF","2002-07-31","start-actual","2009-03-06","end-planned","Global Environment Facility|International Development Association","DAC|DAC","Uganda","UGA","230","Energy generation and supply","Completion","2001","2009","16497461.928","6458514.601"
"8729922115","0","POWER IV-UGANDA ELECTRICITY BOARD","2002-04-04","start-actual","2007-12-31","end-planned","International Development Association","DAC","Uganda","UGA","230","Energy generation and supply","Completion","2001","2007","121827411.167","45243823.492"
"8729922384","0","PETROLEUM EXPLORATION PROMOTION","2009-07-20","start-actual","2010-06-30","end-planned","International Development Association|Norway","DAC|NOR","Uganda","UGA","230","Energy generation and supply","Implementation","1985","2011","9399912.541","9572292.109"
"8729925314","1","CIVIL SOCIETY G.O.U PARTNER IN MONITORING","2004-01-02","start-actual","2007-06-30","end-planned","European Union|International Development Association","DAC|DAC","Uganda","UGA","151","Government and civil society, general","Implementation","2000","2007","8242923.857","5804322.642"
"8729922565","0","NATIONAL AGRICULTURAL ADVISORY SERVICES","2001-11-27","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","510","General budget support","Implementation","2001","2011","44740177.439","53035550.185"
"872992759","0","MARKETS AND AGRICULTURE TRADE IMPROVEMENT I","2010-03-17","start-actual","2015-09-30","end-planned","African Development Fund|Arab Bank for Economic Development in Africa","DAC|DAC","Uganda","UGA","151","Government and civil society, general","Implementation","2009","2015","68641975.308","36137953.054"
"87299451514","1","REHABILITATION AND CONSTRUCTION OF ITOJO AND KAWOLO HOSPITALS","2007-02-01","start-actual","","end-planned","Spain","ESP","Uganda","UGA","120","Health","Pipeline/identification","2007","2007","0.0","0.0"
"8729922521","1","APEX PRIVATE ENTERPRISE II","1997-01-23","start-actual","2000-03-31","end-planned","European Investment Bank","DAC","Uganda","UGA","510","General budget support","Completion","1997","2000","12500000.0","10863951.43"
"8729924542","1","KASESE COBALT PRODUCTION RISK CAPITAL","1996-08-27","start-actual","1999-06-30","end-planned","European Investment Bank","DAC","Uganda","UGA","510","General budget support","Completion","1996","1999","9944439.161","8663815.205"
"872992333","1","ECONOMIC POLICY RESEARCH CENTRE","1993-07-09","start-actual","2012-12-31","end-planned","African Capacity Building Foundation","DAC","Uganda","UGA","151","Government and civil society, general","Implementation","1993","2012","1500000.0","1687896.0"
"8729935601","0","FARM INCOME ENHANCEMENT & CONSERVATION PROJECT","2006-02-16","start-actual","2012-12-31","end-planned","African Development Fund|Nordic Development Fund","DAC|DAC","Uganda","UGA","140","Water supply and sanitation","Completion","2005","2012","67470853.106","58329323.454"
"8729921852","1","GRANT 40 FAW TRUCKS","1997-01-02","start-actual","","end-planned","China","CHN","Uganda","UGA","151","Government and civil society, general","Completion","1997","1997","1400648.01","1403449.442"
"8729935580","0","8 DISTRICTS ROAD NETWORK - GRAVEL ROADS","2002-12-18","start-actual","2007-12-31","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","210","Transport and storage","Completion","1998","2007","87635850.268","41318589.309"
"872992870","0","ENERGY FOR RURAL TRANSFORMATION - MEMD","2009-08-27","start-actual","","end-planned","Global Environment Facility|International Development Association","DAC|DAC","Uganda","UGA","230","Energy generation and supply","Implementation","2001","2013","136206864.651","77836434.925"
"8729921815","0","HIPC GRANT","1998-11-01","start-actual","1998-12-31","end-planned","Nordic Development Fund","DAC","Uganda","UGA","510","General budget support","Completion","1998","1998","950000.0","90225.0"
"8729932247","0","UETCL/STATNETT TWINNING ARRANGEMENT - PHASE II","2011-06-30","start-actual","2019-06-30","end-planned","Germany","DEU","Uganda","UGA","230","Energy generation and supply","Implementation","2011","2019","28943560.057","251889.168"
"87299211335","0","CONTROL EPIDEMIC DISEASES","1997-01-01","start-actual","1998-12-31","end-planned","Food and Agriculture Organization","DAC","Uganda","UGA","311","Agriculture","Completion","1997","1998","397000.0","397000.0"
"8729932249","0","SUPPORT TO THE AGRIBUSINESS TRUST","2011-06-29","start-actual","2017-12-31","end-planned","Germany","DEU","Uganda","UGA","311","Agriculture","Implementation","2011","2017","20260492.04","0.0"
"87299465057","1","NYAGAK/PAIDHA HYDRO POWER PROJECT","2006-01-01","start-actual","2012-06-30","end-planned","Germany","DEU","Uganda","UGA","230","Energy generation and supply","Implementation","2006","2012","21992238.033","0.0"
"87299224094","0","WEST NILE GRID EXTENSION PROGRAM - GBOBA","2012-06-21","start-actual","","end-planned","Germany|International Development Association","DEU|DAC","Uganda","UGA","230","Energy generation and supply","Implementation","2012","2013","17617503.059","0.0"
"87299465061","1","KAMPALA-ENTEBBE TRANSMISSION LINE","","start-actual","","end-planned","Germany","DEU","Uganda","UGA","230","Energy generation and supply","Implementation","2013","2013","22343941.248","0.0"
"8729922396","0","EVALUATION OF SMALL HYDROPOWER SITES","2007-08-14","start-actual","2015-12-31","end-planned","Germany|International Development Association|Islamic Development Bank|Norway","DEU|DAC|DAC|NOR","Uganda","UGA","230","Energy generation and supply","Implementation","2007","2015","94860931.262","2496367.326"
"8729924486","1","DEVELOPMENT OF BTVET","2010-06-30","start-actual","2014-12-31","end-planned","Arab Bank for Economic Development in Africa|Belgium|Germany|Islamic Development Bank|Kuwait Fund for Development|Organisation of Petroleum Exporting Countries|Saudi Fund for Development|South Korea","DAC|BEL|DEU|DAC|KWT|DAC|SAU|KOR","Uganda","UGA","110","Education","Implementation","2003","2014","131540098.492","1798307.994"
"87299462148","0","STRENGTHENING COORDINATION OF THE ACCOUNTABILITY SECTOR","2008-07-01","start-actual","2011-06-30","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","151","Government and civil society, general","Completion","2008","2011","0.0","0.0"
"87299223201","0","SUPPORT TO UGANDA REVENUE AUTHORITY","2002-01-02","start-actual","2006-06-30","end-planned","United Kingdom","GBR","Uganda","UGA","151","Government and civil society, general","Completion","2002","2006","216450.216","170015.455"
"87299271099","0","NETHERLANDS CONTRIBUTION TO POVERTY ACTION FUND 2000","2000-12-05","start-actual","2000-03-31","end-planned","Netherlands","NLD","Uganda","UGA","510","General budget support","Completion","2000","2000","7926291.703","7926291.703"
"87299211325","0","SMALL SCALE IRRIGATION IN UGANDA","1997-01-01","start-actual","1998-12-31","end-planned","Food and Agriculture Organization","DAC","Uganda","UGA","311","Agriculture","Completion","1997","1998","149118.0","149118.0"
"87299462333","0","STRENGTHENING COMMUNITY LEVEL PEACE BUILDING AND SOCIAL SUPPORT PRACTICES IN POST WAR UGANDA","2010-01-01","start-actual","2012-12-31","end-planned","Austria","AUT","Uganda","UGA","151","Government and civil society, general","Completion","2010","2012","286383.601","0.0"
"8729931460","1","LINE OF CREDIT","2009-09-29","start-actual","","end-planned","Arab Bank for Economic Development in Africa","DAC","Uganda","UGA","510","General budget support","Implementation","2009","2009","4500000.0","0.0"
"8729921859","1","CONSTRUCTION OF DEMONSTRATION BIOGAS DIGESTERS","1999-11-22","start-actual","2000-12-31","end-planned","China","CHN","Uganda","UGA","230","Energy generation and supply","Completion","1989","2000","353209.353","175236.073"
"87299453572","0","EQUATOR FEEDER ROADS","1978-12-16","start-actual","1992-12-31","end-planned","African Development Bank","DAC","Uganda","UGA","210","Transport and storage","Completion","1978","1992","9927303.209","9633048.495"
"8729922544","0","SUPPORT TO MULAGO HOSPITAL AND HEALTH FACILITIES IN KAMPALA","2012-01-11","start-actual","2016-12-31","end-planned","African Development Bank|African Development Fund|Islamic Development Bank","DAC|DAC|DAC","Uganda","UGA","120","Health","Implementation","2012","2016","119327594.936","1384907.568"
"87299311651","1","ISHAKA-KAGAMBA ROAD","1988-06-09","start-actual","1994-06-30","end-planned","African Development Fund","DAC","Uganda","UGA","210","Transport and storage","Completion","1988","1994","13756990.07","0.0"
"8729922275","0","URBAN POWER NETWORK REHBILITATION PROJECT","1998-03-02","start-actual","2005-06-30","end-planned","African Development Fund|Japan|Norway","DAC|JPN|NOR","Uganda","UGA","230","Energy generation and supply","Completion","1991","2005","65229073.495","56614616.75"
"87299221795","0","MEAT PRODUCTION MASTER PLAN","1993-10-08","start-actual","2003-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","311","Agriculture","Completion","1993","2003","936233.516","971164.214"
"87299251832","0","KAMPALA JINJA ROAD REPAIRS","1987-07-15","start-actual","1996-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","210","Transport and storage","Completion","1986","1996","14443713.122","18372831.68"
"8729924582","1","SUPPORT TO FISHERIES DEVELOPMENT PROGRAMME","2003-05-09","start-actual","2011-12-31","end-planned","African Development Fund|China|Sweden","DAC|CHN|SWE","Uganda","UGA","311","Agriculture","Completion","1999","2011","48515458.138","37830403.424"
"8729921540","0","AREA BASED AGRICULTURE MODERNISATION S/SW","2000-04-30","start-actual","2009-12-31","end-planned","African Development Fund|International Fund for Agricultural Development","DAC|DAC","Uganda","UGA","151","Government and civil society, general","Completion","2000","2009","25110699.812","25322686.667"
"8729925576","0","NORTH WEST SMALL HOLDER AGRICULTURE DEVELOPMENT","2000-11-20","start-actual","2009-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","311","Agriculture","Completion","2000","2009","22506393.861","26586037.682"
"8729931524","0","KYOTERA-MUTUKULA ROAD","1999-01-12","start-actual","2004-06-30","end-planned","African Development Fund","DAC","Uganda","UGA","210","Transport and storage","Completion","1999","2004","11393103.448","8823539.998"
"8729935616","0","GAYAZA-KALAGI ROAD","2002-12-31","start-actual","2004-06-30","end-planned","African Development Fund","DAC","Uganda","UGA","210","Transport and storage","Completion","2000","2004","23688289.274","3327494.457"
"8729931339","0","HEALTH SECTOR STUDIES","1993-12-17","start-actual","2000-06-30","end-planned","African Development Fund","DAC","Uganda","UGA","120","Health","Completion","1993","2000","3768506.056","2432852.609"
"8729922664","0","MULAGO HOSPITAL COMPLEX - HSRP","1991-07-30","start-actual","2003-06-30","end-planned","African Development Fund|Nigeria|Organisation of Petroleum Exporting Countries","DAC|NGA|DAC","Uganda","UGA","120","Health","Completion","1991","2003","47415474.934","41688320.056"
"87299223225","0","RE-EQUIP UNIVERSITY PLANT (VET MEDICINE)","1991-03-20","start-actual","2001-12-31","end-planned","African Development Fund|Norway","DAC|NOR","Uganda","UGA","110","Education","Completion","1991","2001","2274482.65","1036061.306"
"87299211389","0","PRIVATE SECTOR DEVELOPMENT PROGRAMME","1995-01-02","start-actual","1997-12-31","end-planned","African Development Fund|United Nations Development Programme","DAC|DAC","Uganda","UGA","151","Government and civil society, general","Completion","1984","1997","4369286.543","1755907.352"
"8729925609","1","SUSTAINABLE MANAGEMENT OF MINERAL RESOURCES","2005-07-12","start-actual","2012-12-31","end-planned","African Development Fund|International Development Association|Nordic Development Fund","DAC|DAC|DAC","Uganda","UGA","230","Energy generation and supply","Completion","2004","2013","46735020.807","36887847.036"
"87299213452","0","STRENGTHEN REPRODUCTIVE & MENTAL HEALTH","2007-01-22","start-actual","2013-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","120","Health","Implementation","2007","2013","29498525.073","2220083.202"
"8729931530","0","SUPPLEMENTARY FINANCING MECHANISM","1999-01-12","start-actual","1999-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","151","Government and civil society, general","Completion","1999","1999","1486896.551","0.0"
"8729922671","0","UGANDA RURAL TOWNS WATER AND SANITATION PROJECT","2000-05-29","start-actual","2004-12-31","end-planned","African Development Fund","DAC","Uganda","UGA","510","General budget support","Completion","2000","2004","2071240.105","1768525.296"
"87299221652","0","REHABILITATION & MAINTENANCE OF RURAL FEEDER ROADS","1988-06-14","start-actual","1994-12-31","end-planned","Arab Bank for Economic Development in Africa","DAC","Uganda","UGA","210","Transport and storage","Completion","1988","1994","8200000.0","1119547.0"
"8729931887","0","RURAL WATER & SANITATION E.UGANDA","1996-05-28","start-actual","2003-12-31","end-planned","Austria|Denmark/DANIDA","AUT|DNK","Uganda","UGA","160","Other social infrastructure and services","Completion","1989","2008","81331977.827","76010328.137"
"8729931476","1","INSTITUTIONAL CAPACITY BUILDING PROJECT: CENTRAL GOVERNMENT","1995-08-01","start-actual","2002-12-31","end-planned","Austria|International Development Association","AUT|DAC","Uganda","UGA","151","Government and civil society, general","Completion","1995","2002","39286523.154","32602159.012"
"8729938842","0","KITGUM TOWN WATER AND SANITATION","2000-01-02","start-actual","2007-06-30","end-planned","Austria","AUT","Uganda","UGA","140","Water supply and sanitation","Completion","1997","2007","495475.712","939200.966"
"87299221187","0","ASSISTANCE TO PRISONS SERVICES","1992-01-01","start-actual","2003-06-30","end-planned","Austria|Netherlands|Sweden|United Nations Development Programme","AUT|NLD|SWE|DAC","Uganda","UGA","151","Government and civil society, general","Completion","1992","2003","3726580.581","1705326.502"
"8729931810","0","INSTITUTIONAL CAPACITY BUILDING PROJECT: LEGAL SECTOR REFORM","1996-11-15","start-actual","2008-12-31","end-planned","Austria","AUT","Uganda","UGA","151","Government and civil society, general","Completion","1996","2008","1549271.367","1922479.119"
"8729935491","1","PUBLIC SERVICE REFORM PROGRAMME","2004-12-13","start-actual","","end-planned","Austria|Denmark/DANIDA|Ireland|Netherlands|United Kingdom","AUT|DNK|IRL|NLD|GBR","Uganda","UGA","151","Government and civil society, general","Implementation","1997","2010","29591885.496","29075425.942"
"8729931831","0","SAVINGS MOBILISATION & HEALTH","1996-12-15","start-actual","1998-12-31","end-planned","Austria","AUT","Uganda","UGA","510","General budget support","Completion","1996","1998","587997.471","523845.327"
"8729931828","0","VETERINARY PROGRAM FOR MOROTO","1997-01-01","start-actual","1998-12-31","end-planned","Austria","AUT","Uganda","UGA","510","General budget support","Completion","1996","1998","120503.826","106407.137"
"8729938772","0","AUSTRIAN SCHOLARSHIP PROGRAMME 2002","2002-01-02","start-actual","2003-12-31","end-planned","Austria","AUT","Uganda","UGA","510","General budget support","Completion","2002","2003","283675.289","305636.902"
"8729931814","0","REFURBISHMENT KILEMBE HOSPITAL","1996-12-15","start-actual","1999-12-31","end-planned","Austria","AUT","Uganda","UGA","510","General budget support","Completion","1996","1999","121499.914","108682.152"
"8729938864","0","MARKET PROMOTION CENTRE USSIA","1995-01-02","start-actual","2002-12-31","end-planned","Austria","AUT","Uganda","UGA","510","General budget support","Completion","1995","2002","539215.686","422893.826"
"8729931825","0","MICROCREDIT FOR KARAMOJA","1997-01-01","start-actual","2002-12-30","end-planned","Austria","AUT","Uganda","UGA","510","General budget support","Completion","1996","2002","128034.134","112969.697"
"8729925840","0","NDERE CENTRE FOR DEVELOPMENT THEATRE PHASE II","2002-01-02","start-actual","2003-12-31","end-planned","Austria","AUT","Uganda","UGA","510","General budget support","Completion","2002","2003","328028.545","353423.904"
"8729931833","0","INTERNATIONAL LAW INSTITUTE","1998-09-09","start-actual","2000-12-31","end-planned","Austria","AUT","Uganda","UGA","510","General budget support","Completion","1998","2012","843846.244","752001.977"
"8729932205","0","SECTOR BUDGET SUPPORT JLOS 2009/11","2009-07-01","start-actual","2011-06-30","end-planned","Austria","AUT","Uganda","UGA","510","General budget support","Completion","2009","2011","4901960.784","5396805.676"
"87299462903","1","SUPPORT TO JWSSPS FOR WSDF NORTHERN UGANDA","2009-08-03","start-actual","2010-12-31","end-planned","Austria","AUT","Uganda","UGA","140","Water supply and sanitation","Completion","2009","2010","2092050.209","0.0"
